date,price
2017年08月23日,2.58
2017年08月22日,2.49
2017年08月21日,2.70
2017年08月20日,2.50
2017年08月19日,2.09
2017年08月18日,2.38
2017年08月17日,1.97
2017年08月16日,1.44
2017年08月15日,1.06
2017年08月14日,1.30
2017年08月13日,0.876828
2017年08月12日,0.446365
2017年08月11日,0.392572
2017年08月10日,0.349079
2017年08月09日,0.242912
2017年08月08日,0.224421
2017年08月07日,0.148848
2017年08月06日,0.130999
2017年08月05日,0.128871
2017年08月04日,0.107494
2017年08月03日,0.106642
2017年08月02日,0.100452
2017年08月01日,0.099867
2017年07月31日,0.104250
2017年07月30日,0.106414
2017年07月29日,0.107811
2017年07月28日,0.104067
2017年07月27日,0.107737
2017年07月26日,0.105138
2017年07月25日,0.105870
