date,price
2017年08月29日,0.811961
2017年08月28日,0.875197
2017年08月27日,0.920351
2017年08月26日,0.962213
2017年08月25日,0.919635
2017年08月24日,0.895101
2017年08月23日,0.850371
2017年08月22日,0.843775
2017年08月21日,0.906269
2017年08月20日,0.942205
2017年08月19日,0.978521
2017年08月18日,0.870147
2017年08月17日,1.02
2017年08月16日,1.05
2017年08月15日,0.917949
2017年08月14日,0.976404
2017年08月13日,0.807713
2017年08月12日,0.721535
2017年08月11日,0.654872
2017年08月10日,0.566456
2017年08月09日,0.543328
2017年08月08日,0.547637
2017年08月07日,0.474577
2017年08月06日,0.431142
2017年08月05日,0.407980
2017年08月04日,0.391286
2017年08月03日,0.332352
2017年08月02日,0.286116
2017年08月01日,0.290220
2017年07月31日,0.254732
2017年07月30日,0.254785
2017年07月29日,0.275190
2017年07月28日,0.265118
2017年07月27日,0.275467
2017年07月26日,0.274598
2017年07月25日,0.250453
2017年07月24日,0.266447
2017年07月23日,0.269072
2017年07月22日,0.273382
2017年07月21日,0.264134
2017年07月20日,0.292460
2017年07月19日,0.232212
2017年07月18日,0.267340
2017年07月17日,0.263105
2017年07月16日,0.180978
2017年07月15日,0.158688
2017年07月14日,0.175350
2017年07月13日,0.214589
2017年07月12日,0.228758
2017年07月11日,0.187596
2017年07月10日,0.217061
2017年07月09日,0.302889
2017年07月08日,0.305515
2017年07月07日,0.284565
2017年07月06日,0.353880
2017年07月05日,0.380130
2017年07月04日,0.396390
2017年07月03日,0.376139
2017年07月02日,0.382249
2017年07月01日,0.389630
2017年06月30日,0.401591
2017年06月29日,0.417798
2017年06月28日,0.379136
2017年06月27日,0.392269
2017年06月26日,0.402438
2017年06月25日,0.470941
2017年06月24日,0.512910
2017年06月23日,0.480910
2017年06月22日,0.417742
2017年06月21日,0.413547
2017年06月20日,0.418494
2017年06月19日,0.412183
2017年06月18日,0.405862
2017年06月17日,0.419906
2017年06月16日,0.410757
2017年06月15日,0.363661
2017年06月14日,0.528916
2017年06月13日,0.590255
