date,price
2017年08月20日,46.23
2017年08月19日,45.48
2017年08月18日,47.28
2017年08月17日,43.91
2017年08月16日,44.15
2017年08月15日,43.31
2017年08月14日,45.80
2017年08月13日,45.81
2017年08月12日,46.43
2017年08月11日,47.10
2017年08月10日,46.50
2017年08月09日,48.01
2017年08月08日,48.63
2017年08月07日,45.80
2017年08月06日,45.10
2017年08月05日,46.86
2017年08月04日,43.45
2017年08月03日,42.86
2017年08月02日,42.13
2017年08月01日,43.04
2017年07月31日,43.02
2017年07月30日,40.42
2017年07月29日,41.12
2017年07月28日,40.61
2017年07月27日,42.14
2017年07月26日,42.23
2017年07月25日,42.24
2017年07月24日,44.41
2017年07月23日,44.06
2017年07月22日,46.56
2017年07月21日,45.76
2017年07月20日,45.02
2017年07月19日,40.86
2017年07月18日,44.30
2017年07月17日,42.67
2017年07月16日,40.91
2017年07月15日,38.92
2017年07月14日,42.80
2017年07月13日,46.33
2017年07月12日,48.75
2017年07月11日,45.33
2017年07月10日,46.58
2017年07月09日,49.58
2017年07月08日,52.14
2017年07月07日,46.58
2017年07月06日,51.13
2017年07月05日,53.19
2017年07月04日,55.33
2017年07月03日,46.43
2017年07月02日,41.57
2017年07月01日,38.99
2017年06月30日,40.35
2017年06月29日,41.07
2017年06月28日,42.85
2017年06月27日,40.54
2017年06月26日,41.13
2017年06月25日,43.92
2017年06月24日,44.49
2017年06月23日,47.34
2017年06月22日,47.71
2017年06月21日,47.79
2017年06月20日,47.22
2017年06月19日,50.32
2017年06月18日,46.04
2017年06月17日,47.65
2017年06月16日,35.70
2017年06月15日,30.22
2017年06月14日,30.22
2017年06月13日,30.64
2017年06月12日,29.50
2017年06月11日,33.22
2017年06月10日,30.44
2017年06月09日,29.68
2017年06月08日,30.21
2017年06月07日,28.39
2017年06月06日,30.55
2017年06月05日,30.84
2017年06月04日,27.94
2017年06月03日,27.66
2017年06月02日,28.94
2017年06月01日,28.80
2017年05月31日,25.30
2017年05月30日,24.14
2017年05月29日,25.21
2017年05月28日,24.22
2017年05月27日,23.74
2017年05月26日,23.75
2017年05月25日,29.90
2017年05月24日,34.45
2017年05月23日,32.11
2017年05月22日,25.38
2017年05月21日,26.30
2017年05月20日,27.51
2017年05月19日,27.70
2017年05月18日,28.36
2017年05月17日,25.40
2017年05月16日,23.33
2017年05月15日,25.37
2017年05月14日,28.89
2017年05月13日,28.91
2017年05月12日,27.45
2017年05月11日,30.72
2017年05月10日,31.96
2017年05月09日,33.58
2017年05月08日,28.96
2017年05月07日,30.29
2017年05月06日,28.16
2017年05月05日,26.27
2017年05月04日,23.39
2017年05月03日,21.04
2017年05月02日,15.89
2017年05月01日,15.92
2017年04月30日,15.71
2017年04月29日,15.74
2017年04月28日,14.34
2017年04月27日,14.62
2017年04月26日,14.85
2017年04月25日,15.21
2017年04月24日,14.97
2017年04月23日,13.94
2017年04月22日,13.06
2017年04月21日,11.23
2017年04月20日,10.33
2017年04月19日,9.66
2017年04月18日,10.32
2017年04月17日,10.42
2017年04月16日,10.71
2017年04月15日,10.79
2017年04月14日,10.39
2017年04月13日,10.15
2017年04月12日,10.79
2017年04月11日,8.85
2017年04月10日,8.92
2017年04月09日,8.71
2017年04月08日,9.92
2017年04月07日,9.37
2017年04月06日,10.25
2017年04月05日,11.09
2017年04月04日,8.29
2017年04月03日,8.07
2017年04月02日,7.74
2017年04月01日,6.88
2017年03月31日,6.67
2017年03月30日,6.98
2017年03月29日,4.19
2017年03月28日,4.16
2017年03月27日,4.08
2017年03月26日,4.06
2017年03月25日,4.07
2017年03月24日,4.08
2017年03月23日,3.98
2017年03月22日,3.94
2017年03月21日,4.01
2017年03月20日,4.03
2017年03月19日,3.96
2017年03月18日,3.97
2017年03月17日,4.06
2017年03月16日,4.24
2017年03月15日,4.16
2017年03月14日,4.06
2017年03月13日,4.17
2017年03月12日,3.84
2017年03月11日,3.80
2017年03月10日,3.75
2017年03月09日,3.84
2017年03月08日,3.78
2017年03月07日,3.82
2017年03月06日,3.92
2017年03月05日,3.90
2017年03月04日,3.88
2017年03月03日,3.92
2017年03月02日,3.92
2017年03月01日,3.80
2017年02月28日,3.77
2017年02月27日,3.80
2017年02月26日,3.83
2017年02月25日,3.83
2017年02月24日,3.85
2017年02月23日,3.84
2017年02月22日,3.81
2017年02月21日,3.78
2017年02月20日,3.77
2017年02月19日,3.76
2017年02月18日,3.79
2017年02月17日,3.83
2017年02月16日,3.79
2017年02月15日,3.81
2017年02月14日,3.77
2017年02月13日,3.72
2017年02月12日,3.76
2017年02月11日,3.79
2017年02月10日,3.78
2017年02月09日,3.80
2017年02月08日,4.02
2017年02月07日,4.04
2017年02月06日,4.04
2017年02月05日,4.04
2017年02月04日,4.06
2017年02月03日,4.08
2017年02月02日,4.09
2017年02月01日,4.08
2017年01月31日,4.08
2017年01月30日,4.02
2017年01月29日,3.85
2017年01月28日,3.85
2017年01月27日,3.86
2017年01月26日,3.83
2017年01月25日,3.71
2017年01月24日,3.79
2017年01月23日,3.84
2017年01月22日,3.84
