date,price
2017年08月22日,314.79
2017年08月21日,321.59
2017年08月20日,301.43
2017年08月19日,297.47
2017年08月18日,295.59
2017年08月17日,301.46
2017年08月16日,302.27
2017年08月15日,289.82
2017年08月14日,300.10
2017年08月13日,298.06
2017年08月12日,310.60
2017年08月11日,308.86
2017年08月10日,295.89
2017年08月09日,296.03
2017年08月08日,296.77
2017年08月07日,269.18
2017年08月06日,261.57
2017年08月05日,256.51
2017年08月04日,223.07
2017年08月03日,225.34
2017年08月02日,219.95
2017年08月01日,226.77
2017年07月31日,203.87
2017年07月30日,197.98
2017年07月29日,205.79
2017年07月28日,193.12
2017年07月27日,204.32
2017年07月26日,203.95
2017年07月25日,206.71
2017年07月24日,224.71
2017年07月23日,225.95
2017年07月22日,229.48
2017年07月21日,218.31
2017年07月20日,227.26
2017年07月19日,199.70
2017年07月18日,234.39
2017年07月17日,193.42
2017年07月16日,157.36
2017年07月15日,170.66
2017年07月14日,199.66
2017年07月13日,209.73
2017年07月12日,230.77
2017年07月11日,197.40
2017年07月10日,215.36
2017年07月09日,242.14
2017年07月08日,251.70
2017年07月07日,245.99
2017年07月06日,270.55
2017年07月05日,268.77
2017年07月04日,273.30
2017年07月03日,282.90
2017年07月02日,287.99
2017年07月01日,274.60
2017年06月30日,294.92
2017年06月29日,302.88
2017年06月28日,327.93
2017年06月27日,293.09
2017年06月26日,272.69
2017年06月25日,303.25
2017年06月24日,323.70
2017年06月23日,341.74
2017年06月22日,336.37
2017年06月21日,336.87
2017年06月20日,359.00
2017年06月19日,370.06
2017年06月18日,371.46
2017年06月17日,379.41
2017年06月16日,370.23
2017年06月15日,361.93
2017年06月14日,359.05
2017年06月13日,397.54
2017年06月12日,401.49
2017年06月11日,340.61
2017年06月10日,337.67
2017年06月09日,281.74
2017年06月08日,261.67
2017年06月07日,258.07
2017年06月06日,264.47
2017年06月05日,248.46
2017年06月04日,245.33
2017年06月03日,224.38
2017年06月02日,223.78
2017年06月01日,222.24
2017年05月31日,230.67
2017年05月30日,231.91
2017年05月29日,194.91
2017年05月28日,170.51
2017年05月27日,157.76
2017年05月26日,160.40
2017年05月25日,174.45
2017年05月24日,190.05
2017年05月23日,181.95
2017年05月22日,174.26
2017年05月21日,157.94
2017年05月20日,126.52
2017年05月19日,129.53
2017年05月18日,96.91
2017年05月17日,89.86
2017年05月16日,89.44
2017年05月15日,92.41
2017年05月14日,90.79
2017年05月13日,90.84
2017年05月12日,88.66
2017年05月11日,89.88
2017年05月10日,89.52
2017年05月09日,91.16
2017年05月08日,91.42
2017年05月07日,94.01
2017年05月06日,97.81
2017年05月05日,94.40
2017年05月04日,96.98
2017年05月03日,79.72
2017年05月02日,77.26
2017年05月01日,76.30
2017年04月30日,79.02
2017年04月29日,68.38
2017年04月28日,70.16
2017年04月27日,62.17
2017年04月26日,52.72
2017年04月25日,49.89
2017年04月24日,50.03
2017年04月23日,48.49
2017年04月22日,48.55
2017年04月21日,48.22
2017年04月20日,49.67
2017年04月19日,48.31
2017年04月18日,50.71
2017年04月17日,48.30
2017年04月16日,48.72
2017年04月15日,49.10
2017年04月14日,47.57
2017年04月13日,50.22
2017年04月12日,46.29
2017年04月11日,43.41
2017年04月10日,43.44
2017年04月09日,43.27
2017年04月08日,44.31
2017年04月07日,42.16
2017年04月06日,43.24
2017年04月05日,45.30
2017年04月04日,44.64
2017年04月03日,44.36
2017年04月02日,48.75
2017年04月01日,50.70
2017年03月31日,50.04
2017年03月30日,52.21
2017年03月29日,53.13
2017年03月28日,50.77
2017年03月27日,49.67
2017年03月26日,50.52
2017年03月25日,51.25
2017年03月24日,53.11
2017年03月23日,43.68
2017年03月22日,42.34
2017年03月21日,43.15
2017年03月20日,43.39
2017年03月19日,44.74
2017年03月18日,34.16
2017年03月17日,46.83
2017年03月16日,46.35
2017年03月15日,35.06
2017年03月14日,28.65
2017年03月13日,28.59
2017年03月12日,23.44
2017年03月11日,21.47
2017年03月10日,19.33
2017年03月09日,17.75
2017年03月08日,16.65
2017年03月07日,18.89
2017年03月06日,19.61
2017年03月05日,19.30
2017年03月04日,18.62
2017年03月03日,19.46
2017年03月02日,19.03
2017年03月01日,17.35
2017年02月28日,15.82
2017年02月27日,15.40
2017年02月26日,14.52
2017年02月25日,13.55
2017年02月24日,13.07
2017年02月23日,13.12
2017年02月22日,12.60
2017年02月21日,12.67
2017年02月20日,12.43
2017年02月19日,12.76
2017年02月18日,12.81
2017年02月17日,12.68
2017年02月16日,12.90
2017年02月15日,12.92
2017年02月14日,13.03
2017年02月13日,11.27
2017年02月12日,11.40
2017年02月11日,11.35
2017年02月10日,11.28
2017年02月09日,11.03
2017年02月08日,11.43
2017年02月07日,11.52
2017年02月06日,11.39
2017年02月05日,11.35
2017年02月04日,11.43
2017年02月03日,11.11
2017年02月02日,10.82
2017年02月01日,10.73
2017年01月31日,10.73
2017年01月30日,10.57
2017年01月29日,10.48
2017年01月28日,10.56
2017年01月27日,10.54
2017年01月26日,10.59
2017年01月25日,10.57
2017年01月24日,10.63
2017年01月23日,10.82
2017年01月22日,10.70
2017年01月21日,10.91
2017年01月20日,10.60
2017年01月19日,10.40
2017年01月18日,10.23
2017年01月17日,10.30
2017年01月16日,9.64
2017年01月15日,9.90
2017年01月14日,9.65
2017年01月13日,9.77
2017年01月12日,9.86
2017年01月11日,9.72
2017年01月10日,10.55
2017年01月09日,10.33
2017年01月08日,10.29
2017年01月07日,9.87
2017年01月06日,10.25
2017年01月05日,10.25
2017年01月04日,11.25
2017年01月03日,9.73
2017年01月02日,8.38
2017年01月01日,8.17
2016年12月31日,7.97
2016年12月30日,8.16
2016年12月29日,8.28
2016年12月28日,7.52
2016年12月27日,7.17
2016年12月26日,7.27
2016年12月25日,7.18
2016年12月24日,7.27
2016年12月23日,7.17
2016年12月22日,7.58
2016年12月21日,7.91
2016年12月20日,7.66
2016年12月19日,7.64
2016年12月18日,7.87
2016年12月17日,7.88
2016年12月16日,7.86
2016年12月15日,7.83
2016年12月14日,8.27
2016年12月13日,8.42
2016年12月12日,8.52
2016年12月11日,8.19
2016年12月10日,8.13
2016年12月09日,8.45
2016年12月08日,8.23
2016年12月07日,8.38
2016年12月06日,7.87
2016年12月05日,6.82
2016年12月04日,7.44
2016年12月03日,7.92
2016年12月02日,7.76
2016年12月01日,8.45
2016年11月30日,8.59
2016年11月29日,8.17
2016年11月28日,8.72
2016年11月27日,9.00
2016年11月26日,9.33
2016年11月25日,9.40
2016年11月24日,9.23
2016年11月23日,9.84
2016年11月22日,9.91
2016年11月21日,9.62
2016年11月20日,9.58
2016年11月19日,9.66
2016年11月18日,9.48
2016年11月17日,9.99
2016年11月16日,10.06
2016年11月15日,10.22
2016年11月14日,9.97
2016年11月13日,10.10
2016年11月12日,9.88
2016年11月11日,10.29
2016年11月10日,10.52
2016年11月09日,10.66
2016年11月08日,10.83
2016年11月07日,10.81
2016年11月06日,10.87
2016年11月05日,11.00
2016年11月04日,11.09
2016年11月03日,10.80
2016年11月02日,10.75
2016年11月01日,10.77
2016年10月31日,11.00
2016年10月30日,11.18
2016年10月29日,10.44
2016年10月28日,11.09
2016年10月27日,11.50
2016年10月26日,11.53
2016年10月25日,11.41
2016年10月24日,11.97
2016年10月23日,12.04
2016年10月22日,12.07
2016年10月21日,12.18
2016年10月20日,12.10
2016年10月19日,12.02
2016年10月18日,12.59
2016年10月17日,12.01
2016年10月16日,11.95
2016年10月15日,11.98
2016年10月14日,11.94
2016年10月13日,11.96
2016年10月12日,11.93
2016年10月11日,11.79
2016年10月10日,11.76
2016年10月09日,12.05
2016年10月08日,12.22
2016年10月07日,12.67
2016年10月06日,12.85
2016年10月05日,13.04
2016年10月04日,13.28
2016年10月03日,13.45
2016年10月02日,13.20
2016年10月01日,13.17
2016年09月30日,13.22
2016年09月29日,13.07
2016年09月28日,13.27
2016年09月27日,13.10
2016年09月26日,12.82
2016年09月25日,13.10
2016年09月24日,12.88
2016年09月23日,13.33
2016年09月22日,13.25
2016年09月21日,13.77
2016年09月20日,14.43
2016年09月19日,13.19
2016年09月18日,12.43
2016年09月17日,12.70
2016年09月16日,12.56
2016年09月15日,11.94
2016年09月14日,11.92
2016年09月13日,11.92
2016年09月12日,11.89
2016年09月11日,11.64
2016年09月10日,12.17
2016年09月09日,11.65
2016年09月08日,11.35
2016年09月07日,11.55
2016年09月06日,11.69
2016年09月05日,11.72
2016年09月04日,11.68
2016年09月03日,11.76
2016年09月02日,12.11
2016年09月01日,11.99
2016年08月31日,11.67
2016年08月30日,11.23
2016年08月29日,10.98
2016年08月28日,10.93
2016年08月27日,11.15
2016年08月26日,11.30
2016年08月25日,11.36
2016年08月24日,11.04
2016年08月23日,11.03
2016年08月22日,11.12
2016年08月21日,11.18
2016年08月20日,11.25
2016年08月19日,10.75
2016年08月18日,10.76
2016年08月17日,10.75
2016年08月16日,11.14
2016年08月15日,11.22
2016年08月14日,11.19
2016年08月13日,11.57
2016年08月12日,11.78
2016年08月11日,11.69
2016年08月10日,12.14
2016年08月09日,12.24
2016年08月08日,11.25
2016年08月07日,10.91
2016年08月06日,10.88
2016年08月05日,10.93
2016年08月04日,11.04
2016年08月03日,10.29
2016年08月02日,8.79
2016年08月01日,10.94
2016年07月31日,11.88
