date,price
2017年08月21日,14.56
2017年08月20日,13.89
2017年08月19日,13.70
2017年08月18日,13.81
2017年08月17日,13.93
2017年08月16日,14.19
2017年08月15日,13.69
2017年08月14日,14.08
2017年08月13日,14.30
2017年08月12日,14.81
2017年08月11日,15.17
2017年08月10日,15.19
2017年08月09日,15.38
2017年08月08日,15.88
2017年08月07日,15.31
2017年08月06日,15.35
2017年08月05日,15.93
2017年08月04日,15.04
2017年08月03日,15.37
2017年08月02日,14.77
2017年08月01日,14.57
2017年07月31日,14.00
2017年07月30日,13.81
2017年07月29日,14.40
2017年07月28日,14.16
2017年07月27日,14.66
2017年07月26日,14.77
2017年07月25日,14.92
2017年07月24日,15.88
2017年07月23日,15.78
2017年07月22日,16.51
2017年07月21日,16.14
2017年07月20日,16.06
2017年07月19日,14.83
2017年07月18日,16.40
2017年07月17日,15.50
2017年07月16日,14.18
2017年07月15日,14.77
2017年07月14日,17.55
2017年07月13日,18.36
2017年07月12日,19.94
2017年07月11日,14.72
2017年07月10日,15.48
2017年07月09日,16.26
2017年07月08日,16.99
2017年07月07日,16.75
2017年07月06日,17.91
2017年07月05日,17.77
2017年07月04日,18.05
2017年07月03日,17.85
2017年07月02日,17.91
2017年07月01日,17.81
2017年06月30日,18.92
2017年06月29日,18.66
2017年06月28日,19.65
2017年06月27日,19.14
2017年06月26日,19.58
2017年06月25日,21.42
2017年06月24日,20.19
2017年06月23日,21.34
2017年06月22日,20.79
2017年06月21日,20.70
2017年06月20日,21.68
2017年06月19日,22.95
2017年06月18日,22.07
2017年06月17日,23.27
2017年06月16日,18.40
2017年06月15日,18.36
2017年06月14日,18.84
2017年06月13日,20.74
2017年06月12日,20.33
2017年06月11日,21.57
2017年06月10日,19.66
2017年06月09日,17.45
2017年06月08日,17.54
2017年06月07日,17.51
2017年06月06日,17.49
2017年06月05日,17.31
2017年06月04日,17.48
2017年06月03日,16.26
2017年06月02日,17.38
2017年06月01日,16.83
2017年05月31日,17.68
2017年05月30日,18.54
2017年05月29日,17.10
2017年05月28日,16.13
2017年05月27日,16.26
2017年05月26日,14.26
2017年05月25日,16.35
2017年05月24日,18.87
2017年05月23日,11.94
2017年05月22日,9.90
2017年05月21日,9.40
2017年05月20日,7.41
2017年05月19日,7.99
2017年05月18日,6.73
2017年05月17日,5.93
2017年05月16日,6.26
2017年05月15日,6.41
2017年05月14日,6.83
2017年05月13日,6.14
2017年05月12日,6.34
2017年05月11日,6.48
2017年05月10日,6.60
2017年05月09日,6.44
2017年05月08日,6.66
2017年05月07日,7.12
2017年05月06日,7.27
2017年05月05日,7.53
2017年05月04日,7.63
2017年05月03日,6.67
2017年05月02日,6.58
2017年05月01日,6.89
2017年04月30日,6.52
2017年04月29日,5.42
2017年04月28日,4.84
2017年04月27日,4.95
2017年04月26日,4.59
2017年04月25日,3.96
2017年04月24日,4.05
2017年04月23日,3.54
2017年04月22日,3.23
2017年04月21日,3.18
2017年04月20日,3.28
2017年04月19日,3.14
2017年04月18日,2.89
2017年04月17日,2.62
2017年04月16日,2.63
2017年04月15日,2.68
2017年04月14日,2.64
2017年04月13日,2.62
2017年04月12日,2.62
2017年04月11日,2.54
2017年04月10日,2.60
2017年04月09日,2.64
2017年04月08日,2.72
2017年04月07日,2.73
2017年04月06日,2.68
2017年04月05日,2.76
2017年04月04日,2.67
2017年04月03日,2.60
2017年04月02日,2.64
2017年04月01日,2.76
2017年03月31日,2.83
2017年03月30日,2.83
2017年03月29日,2.33
2017年03月28日,2.27
2017年03月27日,2.13
2017年03月26日,2.31
2017年03月25日,2.28
2017年03月24日,2.41
2017年03月23日,2.29
2017年03月22日,2.40
2017年03月21日,2.43
2017年03月20日,1.95
2017年03月19日,1.92
2017年03月18日,1.70
2017年03月17日,1.91
2017年03月16日,2.13
2017年03月15日,1.80
2017年03月14日,1.66
2017年03月13日,1.65
2017年03月12日,1.42
2017年03月11日,1.38
2017年03月10日,1.30
2017年03月09日,1.32
2017年03月08日,1.29
2017年03月07日,1.37
2017年03月06日,1.43
2017年03月05日,1.40
2017年03月04日,1.43
2017年03月03日,1.44
2017年03月02日,1.36
2017年03月01日,1.40
2017年02月28日,1.24
2017年02月27日,1.23
2017年02月26日,1.25
2017年02月25日,1.21
2017年02月24日,1.21
2017年02月23日,1.22
2017年02月22日,1.21
2017年02月21日,1.24
2017年02月20日,1.22
2017年02月19日,1.22
2017年02月18日,1.22
2017年02月17日,1.23
2017年02月16日,1.24
2017年02月15日,1.26
2017年02月14日,1.25
2017年02月13日,1.19
2017年02月12日,1.23
2017年02月11日,1.24
2017年02月10日,1.26
2017年02月09日,1.27
2017年02月08日,1.45
2017年02月07日,1.47
2017年02月06日,1.47
2017年02月05日,1.39
2017年02月04日,1.39
2017年02月03日,1.36
2017年02月02日,1.36
2017年02月01日,1.36
2017年01月31日,1.36
2017年01月30日,1.35
2017年01月29日,1.30
2017年01月28日,1.30
2017年01月27日,1.28
2017年01月26日,1.33
2017年01月25日,1.29
2017年01月24日,1.36
2017年01月23日,1.41
2017年01月22日,1.38
2017年01月21日,1.41
2017年01月20日,1.34
2017年01月19日,1.17
2017年01月18日,1.20
2017年01月17日,1.21
2017年01月16日,1.18
2017年01月15日,1.19
2017年01月14日,1.20
2017年01月13日,1.21
2017年01月12日,1.22
2017年01月11日,1.18
2017年01月10日,1.43
2017年01月09日,1.41
2017年01月08日,1.45
2017年01月07日,1.44
2017年01月06日,1.51
2017年01月05日,1.61
2017年01月04日,1.76
2017年01月03日,1.49
2017年01月02日,1.44
2017年01月01日,1.40
2016年12月31日,1.41
2016年12月30日,1.55
2016年12月29日,1.43
2016年12月28日,1.11
2016年12月27日,1.05
2016年12月26日,1.04
2016年12月25日,1.07
2016年12月24日,1.12
2016年12月23日,1.05
2016年12月22日,1.10
2016年12月21日,1.14
2016年12月20日,1.14
2016年12月19日,1.20
2016年12月18日,1.05
2016年12月17日,1.01
2016年12月16日,1.07
2016年12月15日,1.08
2016年12月14日,0.994840
2016年12月13日,0.983316
2016年12月12日,0.908797
2016年12月11日,0.930446
2016年12月10日,0.860004
2016年12月09日,0.809223
2016年12月08日,0.817662
2016年12月07日,0.822794
2016年12月06日,0.782294
2016年12月05日,0.837907
2016年12月04日,0.768952
2016年12月03日,0.772839
2016年12月02日,0.801643
2016年12月01日,0.766635
2016年11月30日,0.748166
2016年11月29日,0.747909
2016年11月28日,0.759313
2016年11月27日,0.778122
2016年11月26日,0.781978
2016年11月25日,0.845464
2016年11月24日,0.769668
2016年11月23日,0.816454
2016年11月22日,0.840367
