日期,功率因数均值,功率因数标准差,三相不平衡均值,三相不平衡标准差,电压均值,电压标准差,电流均值,电流方差,负载率均值,负载率标准差,线损
2017-12-12,98.684375,2.799081997,0.621072917,0.24662565,229.3604167,7.718747187999999,1.833052083,2.115253341,0.06613593799999999,0.059244505,0.060081787000000005
2017-08-04,95.409375,4.755524816,0.6374770829999999,0.207430607,227.30069440000003,7.634561369,1.970951389,2.085618789,0.061287344,0.042555015999999994,0.056624722
2017-08-05,97.42395833,3.1864212160000003,0.575154167,0.225377137,227.0326389,7.408645755,2.2819375,2.5978721069999997,0.070648854,0.05799301900000001,0.058031708
2017-08-06,96.459375,3.624441857,0.570416667,0.21772015399999997,225.6805556,8.217522587000001,2.176902778,2.26385849,0.067162188,0.056756154,0.058146765999999996
2017-08-07,96.17083333,4.999435732,0.702146875,0.18411791600000002,227.146875,8.373096216,2.180232639,2.4976785930000003,0.059496927000000005,0.045469498,0.059345157
2017-08-08,98.14235294,2.412681031,0.7118023529999999,0.193297537,226.6472924,8.834080395,2.099105263,2.58026683,0.065567765,0.050431262000000004,0.054405054
2017-08-09,98.61473684,2.701616219,0.652544211,0.244566767,227.3080139,10.20265245,1.454614545,1.608785551,0.051605316,0.043496216,0.06913785900000001
2017-08-10,98.42083333,2.051824222,0.67503125,0.238603604,228.28086639999998,8.576129367,1.9114529619999998,2.3432216919999997,0.081066458,0.065963084,0.073025757
2017-08-11,98.94895833,1.7491661580000002,0.6162364579999999,0.224401336,227.54565219999998,8.815977915,2.574190972,3.204286175,0.06802333299999999,0.058033474,0.063406408
2017-08-12,98.23617021,3.607994995,0.657180851,0.20923487600000001,227.065614,9.299100696,1.821077465,2.293547641,0.051796010999999996,0.042907424000000007,0.068603713
2017-08-13,98.79791667,2.28577937,0.654369792,0.236219779,227.38541669999998,8.75144011,1.90734965,2.09386058,0.0606375,0.040145407,0.06460387599999999
2017-08-14,99.13846154,1.680317162,0.5639824179999999,0.23732029100000002,227.2259786,8.329636741,1.7787661869999998,2.259753727,0.053172198,0.045951259,0.065942903
2017-08-15,98.684375,4.398776537,0.581215625,0.223174588,226.908042,7.953169642000001,1.720720848,1.8956657769999998,0.054113385,0.043996822000000005,0.071375187
2017-08-16,98.215625,3.1427936130000003,0.6363833329999999,0.258725248,227.43992930000002,6.315049834,2.111368056,2.564704489,0.072244531,0.056620754,0.06601326
2017-08-17,98.85157895,2.227666381,0.630561053,0.194679568,226.2060284,7.609368002,2.10901049,2.76699501,0.055735158,0.044613111,0.059089329
2017-08-18,97.76979167,4.0938755019999995,0.6084875,0.228209985,227.0170139,7.988456652999999,2.180083624,2.8439558380000003,0.065981615,0.058987758,0.059587956
2017-08-19,98.75416667,2.240392296,0.571820833,0.23599809,227.2052265,6.468816154,2.294996528,2.500641327,0.078660781,0.064343583,0.059217578
2017-08-20,98.584375,2.277166008,0.5910333329999999,0.250660275,226.53170730000002,7.386332953999999,2.165982639,2.196392757,0.063238385,0.048055058,0.055201020999999996
2017-08-21,99.07604167,1.453712545,0.529429167,0.235939276,228.42708330000002,6.5743051889999995,1.876381944,1.745193325,0.0631125,0.041882799,0.057768924000000006
2017-08-22,98.90833333,1.684652948,0.6109385420000001,0.228171144,228.78784720000002,6.499275458,1.8986875,1.808825839,0.056301667,0.043544598,0.06181945900000001
2017-08-23,98.09270833,2.786883145,0.695523958,0.228472774,229.5597222,6.226526133999999,2.129704861,2.475718692,0.08050750000000001,0.059420691,0.063774177
2017-08-24,98.159375,3.016675119,0.673547917,0.25248677199999997,229.60625,6.373400875,1.722607639,2.1467114019999998,0.060101302,0.049679455,0.06846910099999999
2017-08-25,99.32916667,1.164037215,0.675179167,0.232755993,228.6378472,7.146113324,1.814649306,2.028001936,0.059896979,0.042048811,0.065020862
2017-08-26,99.225,1.32751334,0.6330447920000001,0.258707554,229.9263889,7.019763629,2.062357639,2.511412749,0.064196302,0.052241299000000005,0.060674157
2017-08-27,99.25208333,2.131410877,0.6473385420000001,0.236735261,229.8267361,6.21658404,2.086888889,2.40456171,0.068737708,0.055856797,0.059993584
2017-08-28,99.18333333,1.335467043,0.6089875,0.204624713,229.2513889,6.958063728,1.969965278,2.45066862,0.059290780999999994,0.053681886,0.065246788
2017-08-30,99.22083333,1.047011289,0.640317708,0.241022672,229.9576389,6.838027653999999,1.766319444,2.194577633,0.066067031,0.056535985999999996,
2017-08-31,98.59791667,2.402992022,0.6661083329999999,0.213011383,229.4017361,6.533548341,1.892822917,2.5834407219999997,0.047189895999999995,0.041241259,0.070459519
2017-09-01,98.55833333,2.443727799,0.666915625,0.23223111,228.8559028,7.298104293,1.686586806,2.128697081,0.049557344,0.046418677,0.07057313900000001
2017-09-02,99.22916667,1.081849946,0.644322917,0.22325972100000002,229.27604169999998,6.796477,2.098694444,2.519450746,0.056809530999999996,0.046955519,0.060338484000000005
2017-09-03,98.30833333,5.103300947,0.70655625,0.19332179300000002,229.15625,6.459120584,1.883875,2.576147134,0.067157135,0.075822915,0.068571429
2017-09-04,98.478125,2.983189119,0.747036458,0.216276336,229.57256940000002,6.805480149,1.8634756940000001,2.7692556739999996,0.064150208,0.059164247,0.072635743
2017-09-05,98.57708333,2.734710495,0.630172917,0.226077794,229.0802083,6.801975098,1.68153125,2.247141262,0.050051875,0.049084469000000006,0.073624595
2017-09-06,98.66041667,2.397241434,0.660972917,0.252186392,230.1947917,6.625634715,1.5325659719999998,2.1174749790000003,0.056816615,0.054866725,0.074144487
2017-09-07,98.784375,1.947237794,0.693316667,0.24935186,229.665625,6.167958672999999,2.027430556,2.77841342,0.06224849,0.060342297999999996,0.067935674
2017-09-08,97.79166667,2.955914504,0.725722917,0.20234914899999998,230.059375,7.045027473999999,1.761239583,2.559301831,0.051122812999999996,0.05116596,0.075917334
2017-09-09,99.32916667,1.332675619,0.681990625,0.218873263,229.9503472,6.277428692999999,1.695503472,2.21070672,0.061861354,0.058232797999999995,0.063066202
2017-09-10,98.42291667,3.027253953,0.691469792,0.229910955,229.9673611,6.408943728,1.736548611,2.0607495069999997,0.050966719,0.050226985,0.07625
2017-09-11,98.434375,2.9233908719999997,0.670039583,0.209249452,230.2489583,6.505841309,1.4900208330000002,2.379394322,0.052891042,0.061326211,0.079937912
2017-09-12,98.36145833,2.73344905,0.6646802079999999,0.235867429,230.3715278,6.786543704,1.7591979169999998,2.467356557,0.04821651,0.051689505,0.07651245599999999
2017-09-13,98.61979167,2.014562597,0.709855208,0.21802095300000002,230.2666667,6.366475782,1.522607639,2.738742145,0.047807813,0.055420332999999995,0.082419991
2017-09-14,97.43541667,6.722830802000001,0.67300625,0.223363741,230.62569440000001,6.891271113999999,1.6360833330000002,2.229597634,0.053723854,0.054440785,0.077269317
2017-09-15,98.38645833,3.085301842,0.611604167,0.256721979,229.3100694,6.561646981,1.705020833,2.217830218,0.061404583,0.049450488,0.062774215
2017-09-16,99.12708333,1.6056851580000002,0.5813875,0.24074665,229.8222222,6.927962107000001,2.160701389,2.422896932,0.061886145999999996,0.056916213,0.06588769900000001
2017-09-17,97.38958333,4.5559365839999995,0.6449625,0.245766736,228.82638889999998,7.08101419,1.9435277780000002,2.315068662,0.058270677,0.046564258,0.063761955
2017-09-18,96.28541667,4.625720195,0.6307572920000001,0.24842501399999997,229.0489583,7.233693272000001,1.993069444,2.7761308860000002,0.054664635,0.053783449000000004,0.068952234
2017-09-19,96.57708333,4.733182491,0.684728125,0.220208553,229.2954861,7.593588334,1.746118056,2.3448432809999997,0.058050469,0.055273707000000005,0.069260978
2017-09-20,98.37083333,2.876011296,0.683136458,0.209782925,228.20833330000002,6.414355644,1.586569444,2.488658209,0.046768698,0.048485795,0.075032342
2017-09-21,98.21145833,3.9634494080000002,0.65059375,0.20863347100000001,227.1006944,7.016552815,1.7723888890000001,2.6075105880000002,0.057735155999999996,0.064226712,0.072027439
2017-09-22,98.165625,4.162902336,0.647903125,0.252586853,229.3309028,6.259508036000001,1.6417569440000002,2.165269459,0.047432083,0.044861927999999995,0.076274945
2017-09-23,98.83645833,1.7283855540000002,0.740577083,0.198147817,227.440625,6.7717280660000005,1.716586806,2.237896889,0.059906667000000004,0.053122296,0.069932685
2017-09-24,97.96875,3.763816561,0.6605395829999999,0.243273077,228.8194444,6.814621512,1.73128125,2.490323831,0.049194792,0.042054297000000004,0.07628524
2017-09-25,98.8,2.2870104209999997,0.672326042,0.213456759,227.16631940000002,6.916336161,1.727201389,2.081063304,0.053190104,0.048016037000000004,0.06923376099999999
2017-09-26,98.44375,4.147409144,0.660228125,0.214389842,227.80590279999998,6.8764291360000005,1.7466041669999999,2.7812016230000003,0.050981198,0.051755311,0.077841845
2017-09-27,98.74166667,1.911242324,0.7293802079999999,0.20774539,228.3135417,6.776224056,1.450239583,1.849603635,0.056694583,0.057636857,0.083333333
2017-09-28,98.83958333,1.8977771630000002,0.742404167,0.185036846,229.13993059999999,7.046539438,2.122846154,2.687002287,0.058440938,0.054432062999999996,0.075081169
2017-09-29,98.33541667,2.988240116,0.652659375,0.217125106,229.8496528,7.826042698999999,1.521732639,1.97977034,0.050680937999999995,0.051195834,0.076639344
2017-09-30,97.78229167,3.913118822,0.7477625,0.214392255,228.7885417,8.000827255,1.8710659719999998,2.659029411,0.066092188,0.058827462999999997,0.082527881
2017-10-01,97.79583333,4.348752615,0.634598958,0.25156502,230.34548610000002,10.04004726,2.22765625,3.012280909,0.061298073,0.05638401,0.069633152
2017-10-02,98.55520833,2.491563674,0.617455208,0.255154854,226.73368059999999,7.411843772999999,2.111357639,2.570580054,0.068053333,0.056324915999999996,0.062209842
2017-10-03,99.14791667,1.736974091,0.64623125,0.206884557,229.1958333,6.037037019,2.13846875,2.3134263230000003,0.079343698,0.064334695,0.065277016
2017-10-04,99.328125,1.5294132269999998,0.699015625,0.211937328,228.3513889,6.896627457999999,2.437232639,2.931279141,0.076322135,0.058318549000000004,0.064116095
2017-10-05,98.63125,2.085081558,0.5616125,0.235113794,229.4076923,7.282075401,2.230291667,2.567948325,0.061823333,0.05149948,0.061151079000000004
2017-10-06,98.53229167,2.611293373,0.624084375,0.23479823800000002,228.66527779999998,7.023782214,2.082479167,2.415215964,0.072571875,0.058529152,0.058092575
2017-10-07,98.23827159999999,2.965587315,0.57238642,0.24165119300000001,229.2457875,6.512354462,2.125577519,2.58249297,0.06709851900000001,0.055911607,0.059259259
2017-10-08,98.2,4.167783184,0.64310625,0.23912080300000002,227.9052083,6.92454927,2.403805556,3.083542762,0.06896390599999999,0.057011407,0.06304277900000001
2017-10-11,97.63020833,3.881020049,0.749698958,0.22168235100000003,228.34725269999998,6.479678133999999,1.760899306,2.3749835580000003,0.065875625,0.056129844000000005,0.069902913
2017-10-12,98.37916667,2.979755187,0.675005208,0.253520912,228.63402779999998,7.918755542,2.016079861,2.647204011,0.064247708,0.059480438,0.06943563700000001
2017-10-13,97.75833333,4.087064622,0.727017708,0.196772805,228.7715278,6.594233204,1.972197917,2.592420426,0.06825099,0.054948262000000005,0.06962025299999999
2017-10-14,98.51458333,4.170356179,0.6884625,0.20545033199999999,226.3149306,6.801104332,2.378503472,2.859368843,0.07559864599999999,0.066790239,0.056559767000000004
2017-10-16,98.01145833,3.13733797,0.674288542,0.23141200899999997,228.8930556,7.086373394,2.159059028,2.8223035160000003,0.062016719000000005,0.057789334000000005,
2017-10-17,98.01145833,3.043739127,0.588347917,0.25409071,227.88402779999998,6.866440765,2.058590278,2.474210615,0.064148698,0.055893334,0.063698408
2017-10-18,97.890625,3.3748172210000003,0.6523520829999999,0.22860673,229.02951389999998,6.6612996970000005,2.100875,2.89458614,0.066029271,0.071316153,0.062307429000000004
2017-10-19,98.06979167,2.966272907,0.654571875,0.247122366,228.88680559999997,6.97535589,2.0211111109999997,2.684446952,0.065236198,0.058862418,0.062143097
2017-10-20,98.14166667,3.333187497,0.705679167,0.20564663100000002,228.56180559999999,6.930984143,2.187076389,3.067788795,0.067875938,0.067448915,0.060402685
2017-10-21,99.13541667,1.443085465,0.653326042,0.24470029,228.2065972,6.908498557000001,2.5067465280000003,3.7962880930000003,0.078976302,0.071763175,0.055890842
2017-10-22,97.81145833,3.7851923610000004,0.640359375,0.21663808899999998,228.6204861,6.64846712,2.156638889,2.536531935,0.06855265599999999,0.058166205,0.05621118
2017-10-23,96.56666667,5.174590698,0.713586458,0.228105458,228.6597222,6.858974448,1.9261145830000002,3.026892919,0.064015781,0.06010283599999999,0.07092198599999999
2017-10-24,97.17083333,5.309816316,0.621582292,0.229183272,228.7899306,6.607519075,2.054375,2.7773048,0.062234635,0.054543523,0.056964109000000006
2017-10-25,97.10104167,4.327708564,0.717947917,0.222885759,228.1319444,6.345067558999999,1.7260659719999998,2.447617955,0.055426927,0.055685662000000004,0.072542619
2017-10-26,96.09895833,5.9747471139999995,0.683565625,0.237457954,228.66145830000002,6.137521834,1.6234479169999998,2.183506386,0.050754688,0.04943971900000001,0.069018405
2017-10-27,97.42916667,3.448849949,0.650783333,0.257258849,228.48263889999998,6.047799529,1.788243056,2.3566527280000003,0.060544948,0.05701116,0.06795786599999999
2017-10-28,98.67708333,3.456951908,0.61700625,0.22046460399999998,228.65625,7.28314949,2.187982639,2.815037677,0.066035,0.06469195,0.056706282000000004
2017-10-29,97.72234043,3.685600337,0.610355319,0.253477396,228.40734269999996,6.507933453,1.830214789,2.295209748,0.052756542999999996,0.043738462,0.062931696
2017-10-30,97.709375,3.8547070289999996,0.695142708,0.204852313,229.4996528,6.2482358520000005,1.6227027969999999,2.134055633,0.055288073,0.048738737000000004,0.06956172099999999
2017-10-31,98.228125,3.420425873,0.685628125,0.243599008,228.71302819999997,6.5698365889999994,2.231118467,2.7131982160000003,0.07424984400000001,0.05995758,0.065666572
2017-11-01,98.63789474,2.3611406230000003,0.665877895,0.223936689,229.2604895,7.877622447,2.1180769230000003,2.753781951,0.063050105,0.047179543,0.063662375
2017-11-02,98.75595238,1.731456254,0.618279762,0.247553935,229.6521739,6.620272087999999,1.940125,2.7305894680000002,0.058518630999999995,0.057178315,0.077400662
2017-11-03,98.71041667,2.381065901,0.670745833,0.23834046899999997,230.52125440000003,7.172562012,2.168807971,3.68512937,0.072151927,0.071010559,0.07797029700000001
2017-11-04,97.59583333,3.7135426889999996,0.674002083,0.227124032,232.7825758,9.011095822,1.9848576390000001,2.587655961,0.06306020799999999,0.052684287999999996,0.066956813
2017-11-05,97.04270833,4.900887351000001,0.661578125,0.24314968399999998,232.575,8.828980846,1.861524306,2.464719978,0.056985729000000006,0.055286174,0.074395088
2017-11-06,96.45729167,5.785555735,0.694355208,0.223605845,232.22777779999998,9.314355292,2.284892361,3.913963542,0.061302865,0.07471490900000001,0.064590542
2017-11-07,96.5212766,4.434748484,0.6731904259999999,0.228814173,230.00069930000004,11.99278044,1.646190141,2.308699111,0.049259468,0.054953999,0.064714218
2017-11-08,96.45208333,6.402863603999999,0.694646875,0.23582424,232.1791667,8.786356018,1.436097902,1.6779584280000002,0.048915312,0.040393121000000004,0.070807993
2017-11-09,97.00520833,4.743468531,0.675038542,0.216569221,228.30035209999997,11.55061579,1.477576389,2.13614504,0.053998802,0.061884042,0.07989497400000001
2017-11-10,98.584375,2.593474508,0.68844375,0.229119536,231.4229167,8.969397962999999,1.8869270830000002,2.626002954,0.053918698,0.054246862,0.075291181
2017-11-11,98.87916667,1.398877278,0.677852083,0.218177585,230.98506940000001,8.389967098,2.108125,2.8533907139999997,0.061084479000000004,0.057444065999999995,0.062716672
2017-11-12,97.7625,3.38299208,0.6778625,0.22332067600000002,232.0309028,9.034981201,2.089625,3.050049794,0.073293125,0.069302647,0.070658343
2017-11-13,97.69791667,3.3270037560000003,0.667338542,0.238323531,233.07395830000002,9.34811974,2.528270833,3.4440118710000003,0.079589219,0.079745106,0.063284233
2017-11-14,98.27708333,2.88658821,0.636941667,0.24207035300000002,232.7583333,9.121083634,2.035885417,2.698590582,0.06579760400000001,0.061521995999999995,0.068548387
2017-11-15,98.42395833,3.069227128,0.650854167,0.22563885,232.27604169999998,8.94796778,2.026319444,2.453556871,0.069403958,0.05059299,0.060624432
2017-11-16,98.98229167,3.8388907580000002,0.7495875,0.18933054800000002,232.36319440000003,9.011603219,2.008868056,2.35293056,0.069195573,0.047739144000000004,0.064091308
2017-11-17,99.14166667,1.708963298,0.6788333329999999,0.206291642,232.1079861,8.583121282,2.212163194,2.658019887,0.004461354,0.004232006,0.063937855
2017-11-18,98.65625,1.790415018,0.6457739579999999,0.233704694,232.3458333,8.503013151000001,1.9701145830000002,2.567608953,0.067940104,0.064455467,0.060672744
2017-11-19,99.33958333,1.104958443,0.685338542,0.244134203,232.60868059999999,8.882033265,1.933402778,2.271487925,0.06969224,0.051527578,0.070832045
2017-11-20,98.05416667,3.7498587939999997,0.691428125,0.231677346,232.77743059999997,9.343793116,2.267177083,2.997994393,0.066626146,0.055585807,0.060717571
2017-11-21,98.45416667,2.396999716,0.654447917,0.240057159,231.43333330000002,9.307960303,2.254180556,3.061592694,0.066531927,0.060514489000000005,0.055485893
2017-11-22,98.34895833,3.5862292989999998,0.658560417,0.22889083600000001,232.3284722,9.016013248,2.174642361,2.741524832,0.08464932300000001,0.067737825,0.06255946700000001
2017-11-23,98.98333333,1.560226123,0.675540625,0.211661638,231.48263889999998,8.350235608,2.0833784719999997,2.619902003,0.053193542,0.04525851,0.069776715
2017-11-24,98.746875,2.622377783,0.614559375,0.247853115,231.9770833,8.863194172,2.0564027780000003,2.7993740810000003,0.059883020999999995,0.050734167999999996,0.060228453
2017-11-25,98.64895833,2.886787242,0.658138542,0.21580708199999998,231.61111110000002,8.270845811000001,2.214520833,2.784712055,0.072871458,0.06317521400000001,0.058275758
2017-11-26,97.88958333,3.136195916,0.611063542,0.255782827,232.8284722,8.214956407,1.972774306,2.510957241,0.082090833,0.074060702,0.08029197099999999
2017-11-27,97.33229167,4.11191092,0.726333333,0.222132805,231.94930559999997,9.057052934,2.6115729169999997,3.499003705,0.06800880200000001,0.059519255,0.066160177
2017-11-28,98.06666667,3.496565775,0.717389583,0.19646335,230.9399306,9.745759547999999,1.669069444,2.067907676,0.054234115,0.045482417000000004,0.061859314000000006
2017-11-29,99.078125,1.28955767,0.651457292,0.246054028,230.1795139,8.785722543,1.618475694,1.9613808999999998,0.055687448,0.045141018,0.06628448599999999
2017-11-30,99.02604167,2.1129681330000003,0.680142708,0.22044840899999998,230.32430559999997,8.398149983,2.074076389,2.58141632,0.070417344,0.060331759000000006,0.061242345
2017-12-01,98.89583333,2.2326608130000003,0.635465625,0.290156882,230.3208333,8.453330828,2.2123645830000003,2.6611107240000003,0.070000365,0.052565882,0.055739681
2017-12-02,98.625,4.008116765,0.67464375,0.23604199399999998,230.45138889999998,8.840967504,2.3985520830000002,2.6761992009999997,0.091860573,0.081833947,0.070552147
2017-12-04,99.06354167,1.290277731,0.641604167,0.23724098100000002,229.384375,7.7391231220000005,1.8666076390000002,2.30358452,0.057321458,0.051957918,0.068546948
2017-12-05,98.83333333,1.997063817,0.6752041670000001,0.237351235,229.4409722,7.290175211,2.196802083,3.013066897,0.071030313,0.068610988,0.078266292
2017-12-06,98.64479167,2.997911419,0.6554375,0.223094475,229.290625,7.439754487,2.357361111,3.180116232,0.064370365,0.065013001,0.052362708
2017-12-07,99.221875,1.132953655,0.612298958,0.23088152,229.0972222,7.358842417999999,2.412149306,2.845316581,0.068550469,0.05688147599999999,0.055752212
2017-12-08,98.22604167,2.404650217,0.641617708,0.223978863,229.04618059999999,7.059817778999999,1.98584375,2.438477145,0.07061026,0.062604993,0.054991817
2017-12-09,99.14375,1.159544855,0.570475,0.252339953,229.5079861,7.11678172,1.786277778,2.1197745180000003,0.059044063,0.047486543,0.050546448
2017-12-10,98.49791667,1.795363193,0.650707292,0.199895773,229.3934028,7.231959707000001,1.6923229169999998,1.8038860859999999,0.051896822999999995,0.041323566,0.05645785
2017-12-11,97.390625,4.895131043999999,0.6315708329999999,0.22192795,229.15694440000001,7.688909336,2.1066736109999997,2.674481737,0.05452875,0.053137305999999995,0.060023085999999996
2018-04-20,97.575,3.164418061,0.634085417,0.21346567,228.8154676,10.22116993,1.707826389,1.9214348730000002,0.053917604,0.044965911,0.069071374
2017-12-13,98.828125,2.108697422,0.620592708,0.200918989,229.075,7.841684377999999,1.7635104169999998,2.245343056,0.056462552,0.044589659000000004,0.056878777
2017-12-14,98.734375,1.7752246409999999,0.60795,0.194486405,229.1875,7.922211873999999,1.860208333,3.059869289,0.057536094,0.057882993,0.061098220999999994
2017-12-15,98.86458333,1.908095646,0.596685417,0.214483815,229.2496528,7.50799573,1.8719999999999999,2.107464365,0.05318239599999999,0.052060250999999995,0.061799923
2017-12-16,98.52395833,2.439422097,0.5578770829999999,0.217767502,229.7895833,7.310511066,2.014697917,2.6549234719999997,0.062296719,0.057452354000000004,0.058006252
2017-12-17,98.36875,2.97245383,0.593477083,0.251977873,230.296875,7.408124104,1.8111631940000001,1.895699597,0.062908021,0.052989864000000005,0.051038367
2017-12-18,98.43229167,2.8461778019999997,0.619071875,0.19986915800000002,230.4795139,7.834412411000001,2.064388889,2.597836313,0.051871823,0.050584467,0.05829421
2017-12-19,97.43541667,6.544096881000001,0.609190625,0.255873714,229.8232639,7.816136737999999,1.8363541669999999,2.158062084,0.064266823,0.065135822,
2017-12-20,98.35,3.118827237,0.672576042,0.198821864,228.8364583,6.816846775,2.059548611,2.666427829,0.057476042000000005,0.05075449,
2017-12-21,98.35520833,2.837430975,0.6914572920000001,0.181288339,229.378125,6.957008902999999,1.6306597219999999,1.743482828,0.05561849,0.052803486,0.061273528
2017-12-22,97.58541667,4.575090599,0.653732292,0.238607965,229.5940972,7.729147566,1.6654583330000001,2.08076672,0.05630599,0.04903082,0.060008055
2017-12-23,98.375,2.72358526,0.652379167,0.187302443,229.19131940000003,7.241567965,1.6021909719999998,1.646928335,0.051836562999999995,0.040894867,0.059689922
2017-12-24,97.390625,3.4393579260000005,0.647259375,0.20096959399999997,229.8375,8.224581001,1.7848472219999998,2.287275356,0.051325938,0.042238407,0.066499373
2017-12-25,98.01041667,2.213381612,0.650508333,0.247485672,228.91006940000003,8.455258226,2.146659722,3.902960598,0.05794474,0.06246597,0.061767005
