日期,功率因数均值,功率因数标准差,三相不平衡均值,三相不平衡标准差,电压均值,电压标准差,电流均值,电流方差,负载率均值,负载率标准差,线损
2017-08-10,97.48333333,2.072572208,0.764410417,0.13187764,235.58768659999998,8.87082451,1.181809028,1.304812817,0.22722118100000002,0.100206819,0.233417402
2017-08-11,97.428125,2.479948887,0.687134375,0.183514155,232.50104530000002,8.66344189,1.090743056,0.8654852259999999,0.245634028,0.112775195,0.229055258
2017-08-12,97.38958333,2.556139634,0.70390625,0.139768879,233.97534720000002,9.469995557,4.488385417,6.44270284,0.228880556,0.103461538,0.228473945
2017-08-13,97.6989011,1.8642674959999999,0.7339461540000001,0.154165722,233.4038869,9.51117359,0.9766572440000001,0.7362048990000001,0.231807326,0.09796046,0.226923077
2017-08-14,97.371875,2.08485127,0.698025,0.134745597,233.4930556,9.631705116000001,8.2973125,8.47436026,0.21565277800000002,0.10341220300000001,0.24084690600000003
2017-08-15,96.95,2.7865749589999997,0.71649375,0.160191737,232.58127209999998,8.638906721,0.925552083,0.897764908,0.226249306,0.111170474,0.241687345
2017-08-16,97.04375,2.862429493,0.71566875,0.15918965599999998,232.8878472,9.203329611000001,1.0158958329999999,1.050373457,0.220104167,0.096313321,0.250836551
2017-08-17,95.09270833,3.597459891,0.633546875,0.16271773,231.09548610000002,9.793241741000001,1.24621875,0.936683921,0.275404514,0.13422382,0.210492505
2017-08-18,96.36041667,3.050221275,0.696577083,0.148900694,231.5850694,9.758316574,3.9085416669999997,5.313327888,0.247145833,0.140692432,0.215910396
2017-08-19,96.70520833,2.943437963,0.691234375,0.12692552699999998,230.14583330000002,8.804421041,0.911829861,0.994510364,0.215912153,0.096721032,0.236013072
2017-08-20,97.98645833,2.364874018,0.69175625,0.136776877,234.2607639,10.39862548,1.073819444,0.9483034640000001,0.246178125,0.14285804300000002,0.20159181399999998
2017-08-21,98.64479167,1.322471628,0.7511875,0.095074652,236.7052083,10.01840358,0.871020833,1.07062042,0.242543056,0.11433373599999999,0.20559723
2017-08-22,98.809375,1.156420314,0.745421875,0.09181596300000001,238.2208333,8.944119537999999,1.0497430559999998,0.886190323,0.237475347,0.11840811400000001,0.210065127
2017-08-23,98.82291667,1.120219395,0.7711020829999999,0.082312357,237.4840278,8.453633039,3.178399306,4.459140711,0.233507292,0.11250736300000001,0.210340776
2017-08-24,98.70104167,1.2918409659999999,0.832325,0.074243688,239.7753472,9.563079134,3.537944444,4.96235356,0.22579201399999999,0.09453691800000001,0.217023882
2017-08-25,98.87291667,1.1145327090000001,0.827063542,0.074180147,239.03680559999998,9.787575362,4.534628472,7.603749118,0.235448264,0.108640316,0.212745682
2017-08-26,98.50520833,1.3588728319999999,0.7789572920000001,0.093893139,238.921875,10.00654858,3.728065972,5.579486618,0.244431597,0.111070493,0.201191151
2017-08-27,98.83125,0.907298244,0.784414583,0.071204022,237.9833333,9.177766007999999,1.037739583,0.918641312,0.23917013899999998,0.09033354699999999,0.20483965
2017-08-28,98.22708333,1.472347839,0.803420833,0.09027652800000001,239.57291669999998,10.0288938,3.384045139,4.701672865,0.219626042,0.09314680800000001,0.22153748399999998
2017-08-29,98.415625,1.340034835,0.804875,0.075870468,237.3013889,8.708357146,1.0007395829999999,0.890097345,0.222229514,0.10055365,0.22059202100000003
2017-08-30,98.07916667,1.432939626,0.642603125,0.174186963,235.5434028,7.631037561,3.707458333,5.8822529260000005,0.20455763899999999,0.087641555,0.227522306
2017-08-31,98.13854167,1.516394421,0.793835417,0.12748458699999998,236.5850694,9.292572041,1.0647708329999999,1.042971471,0.237996875,0.10998465,0.210793466
2017-09-01,97.68333333,1.950302683,0.720009375,0.120265266,237.1902778,9.445467163,4.372974729,7.010478152,0.266183681,0.135292313,0.19718235
2017-09-02,97.50104167,1.7906292419999998,0.620169792,0.170930395,234.35868059999999,8.960398657,4.048690972,5.619803276,0.23148368100000002,0.100531904,0.21161210600000002
2017-09-03,94.296875,8.247985273,0.581746875,0.19119726,234.5604167,9.046194863,1.058395833,0.784439124,0.26219513899999997,0.109738217,0.19848569800000002
2017-09-04,98.43333333,1.222247474,0.754127083,0.126832112,233.809375,8.186893465,3.998215278,5.640720091,0.23897152800000002,0.066047211,0.201952663
2017-09-05,98.23020833,1.394118583,0.756870833,0.128963345,235.13680559999997,9.427344584,0.95525,0.735477575,0.21954444399999998,0.080167614,0.21597444100000002
2017-09-06,96.815625,2.67041383,0.718135417,0.15638192199999998,232.98506940000001,8.30374033,3.9167118060000004,5.686825015,0.198662153,0.09644859300000001,0.238667632
2017-09-07,96.51979167,2.389674829,0.763302083,0.11121874699999999,234.79748199999997,9.323384431000001,0.9915451390000001,0.7519323520000001,0.200061458,0.09695489300000001,0.238405797
2017-09-08,95.54791667,3.0013531380000003,0.6754375,0.122114304,231.2430556,8.592399361,2.835965278,3.6440094710000004,0.19531736100000002,0.09684578099999999,0.23902261100000002
2017-09-09,96.85520833,2.2797052890000002,0.692686458,0.12799180400000001,233.27569440000002,9.128988827999999,3.8581111110000004,6.783434616,0.20535347199999998,0.09490414400000001,0.23230769199999998
2017-09-10,97.03376623,2.2596753240000003,0.71062987,0.145474665,232.00037039999998,7.159052793,4.534972,6.9204640820000005,0.215350216,0.103582541,0.24569536399999997
2017-09-11,97.190625,2.32625764,0.667748958,0.143362917,232.9086806,8.928428438,3.315989583,4.439130569,0.19765833300000002,0.092461504,0.248590022
2017-09-12,97.15104167,2.2664213159999997,0.629877083,0.16938053399999997,231.4059259,8.922562022000001,0.851020833,0.627791045,0.19178784699999998,0.086574013,0.24186217
2017-09-13,96.81041667,3.33817812,0.69045,0.135810235,232.1479167,9.299331432999999,2.5933402780000003,3.1213500489999997,0.200861111,0.10780057300000001,0.237419355
2017-09-14,97.55625,1.935459275,0.6622989579999999,0.14581833800000002,232.6270833,7.805760147999999,2.926625,4.283531042,0.190815625,0.08507991,0.241129032
2017-09-15,97.19479167,2.295437948,0.675021875,0.148027551,233.49340279999998,8.83986344,3.623788194,5.961071577,0.198311806,0.10815290699999999,0.238027162
2017-09-16,97.35208333,2.851570443,0.709308333,0.143014757,233.4267361,6.604082316,3.534298611,5.870133536,0.196146181,0.08559297099999999,0.23214285699999998
2017-09-17,97.45208333,2.502622756,0.688903125,0.146787552,234.82881940000001,7.725762007999999,3.9085625,6.847938966,0.20117743100000002,0.088130104,0.23120222399999998
2017-09-18,97.909375,1.922188321,0.6751104170000001,0.130747057,233.1690972,7.575677217000001,3.997888889,6.744350408,0.195846875,0.079426077,0.23290043300000002
2017-09-19,96.25,2.070340437,0.7031178570000001,0.113738311,234.46231880000002,8.544849308,3.815356061,5.879543935,0.194485317,0.082327444,0.250499168
2017-09-20,95.27291667,2.909556065,0.614627083,0.153663439,234.9916667,5.711769832000001,1.0106701390000001,0.597167253,0.21291805600000002,0.08990775,0.233102972
2017-09-21,95.86875,3.071214218,0.721101042,0.13523940199999998,235.7391304,7.972265646,3.405822917,5.167845782,0.20914375,0.08819384699999999,0.22922437699999998
2017-09-22,96.23854167,2.737675786,0.707903125,0.137620112,231.03506940000003,8.721643695,4.098951389,7.847367296,0.19782465300000002,0.104404002,0.23683068
2017-09-23,96.50833333,2.709345965,0.722077083,0.13450167,233.3486111,8.841207073,3.143878472,4.430219686,0.21213819399999997,0.096417071,0.230226182
2017-09-24,96.38333333,2.766566263,0.684153125,0.14576334300000002,234.02465279999998,7.613090646,3.081854167,4.4410190510000005,0.19925868100000002,0.08985445,0.23680057399999999
2017-09-25,95.63541667,3.166819486,0.667,0.154292373,231.3572917,7.762155496,2.758416667,3.9382976999999997,0.179221181,0.081033721,0.251605325
2017-09-26,96.0875,2.909333042,0.649114583,0.159575785,234.48958330000002,7.613362875,3.235225694,5.075278117,0.209075,0.090289565,0.225482094
2017-09-27,95.178125,3.371331436,0.637061458,0.165735207,232.6034722,6.202904932999999,3.402690972,5.32022097,0.177255208,0.080916395,0.253827558
2017-09-28,95.76041667,3.3724520989999998,0.752836458,0.109334372,236.6319444,7.939468503,3.0657881939999996,4.90934926,0.19511944399999998,0.09628240099999999,0.24591009600000002
2017-09-29,95.49479167,3.751176754,0.74844375,0.100583238,234.2076389,8.002209589,2.790388889,3.9348954839999997,0.194625347,0.08863024900000001,0.240915698
2017-09-30,96.27395833,2.6906181439999997,0.669805208,0.147517338,234.7420139,9.150523974,2.961166667,3.962199622,0.20952222199999998,0.083540057,0.227039784
2017-10-01,96.03333333,3.200217007,0.697490625,0.101820285,234.2572917,9.094023657000001,3.1679305560000004,4.505265572,0.215909722,0.099630654,0.225989446
2017-10-02,97.54895833,1.941863087,0.520694792,0.146045702,233.934375,6.835296895,3.6248611110000004,5.7672215620000005,0.227702431,0.09205874,0.20763975199999998
2017-10-03,97.56770833,2.414388069,0.5789,0.16782012899999998,235.93333330000002,8.230941792000001,2.7720833330000003,3.257508314,0.240844792,0.08457534300000001,0.199714449
2017-10-04,97.71354167,1.886664815,0.549838542,0.177887226,235.0003472,7.112315699,3.821215278,6.06153946,0.250932986,0.10677116199999999,0.19499155899999998
2017-10-05,97.04583333,2.367836419,0.685101042,0.148390324,237.9614583,5.917969982000001,4.766236111,9.173938717999999,0.2305,0.106366449,0.21214155
2017-10-06,96.86041667,2.561757176,0.55501875,0.167546994,233.9378472,7.325743577999999,4.440086806,8.153417345,0.2167125,0.08882249800000001,0.21706998
2017-10-07,96.90416667,2.076852419,0.512919792,0.16256072400000002,232.25381940000003,7.84892858,2.8289305560000004,3.986508456,0.211179167,0.09038179800000001,0.22248996
2017-10-08,97.10833333,2.531825209,0.499275,0.177655077,235.40243059999997,6.0979300620000005,3.494625,5.674728515,0.22300763899999998,0.083850559,0.218187744
2017-10-10,98.34,1.399142595,0.535564,0.09969270300000001,235.32211980000002,7.92842225,5.557356164,5.4822644579999995,0.37819333299999996,0.159713344,
2017-10-11,96.2,2.8414368619999997,0.5973279570000001,0.13624802800000002,235.86542059999996,6.615276893,2.793234043,3.8184559210000004,0.18606738399999997,0.060973587999999995,0.26345098
2017-10-12,95.69574468,3.5372460410000004,0.644790426,0.14927195199999999,235.89752650000003,6.043396732000001,3.265640845,4.938669664,0.18171276600000003,0.063300973,0.255573376
2017-10-13,97.421875,2.1574581459999997,0.547384375,0.164352866,234.7660839,5.86425733,3.217645833,5.122286486,0.175826042,0.062803882,0.25687852
2017-10-14,96.81354167,2.669566904,0.5634489579999999,0.15028820699999998,235.6298611,5.825930777999999,2.485287719,3.7972058310000003,0.19056180600000003,0.07668862,0.24260355
2017-10-15,96.99583333,2.460729764,0.528548958,0.17354064800000002,236.12673610000002,6.68307983,2.437763889,3.5739711439999997,0.185390625,0.057838527,0.243564356
2017-10-16,95.25,3.3828920069999997,0.584546875,0.17829712,234.85625,6.688274552999999,3.004652778,4.045977217,0.194772917,0.085603325,0.24506405399999998
2017-10-17,95.88020833,2.957603893,0.577358333,0.14156628300000001,235.90243059999997,5.874145416,2.734541667,4.483891063,0.167957986,0.057673452,0.270452605
2017-10-18,95.54583333,3.255345497,0.55683125,0.142423611,234.884375,6.975403136000001,0.8865277779999999,0.41099377299999995,0.17592986100000002,0.06192111,0.25179569
2017-10-19,94.98333333,3.807193484,0.643946875,0.16724965,234.7354167,5.918807931,2.323760417,3.261156086,0.178589931,0.068722639,0.258966074
2017-10-20,95.72916667,3.023963895,0.678763542,0.131255616,235.2701389,7.401309755,0.827902778,0.5371658429999999,0.192552778,0.080628591,0.242018072
2017-10-21,97.209375,2.345078096,0.680808333,0.139817664,235.9444444,6.110427992000001,4.194239583,7.8168788970000005,0.213013542,0.06668495299999999,0.222457338
2017-10-22,95.990625,3.0167959730000002,0.742780208,0.124769862,236.0996528,5.908965048,0.87021875,0.6276370179999999,0.194704861,0.06685387200000001,0.242367833
2017-10-23,95.63541667,3.203578051,0.665997917,0.163684267,236.10763889999998,6.136775301,2.998149306,5.113105317,0.182025694,0.064670647,0.253370341
2017-10-24,97.503125,1.941297522,0.613290625,0.131690773,234.9916667,6.003054777999999,0.800277778,0.434814375,0.17840798600000002,0.05229944,0.25660828
2017-10-25,96.54791667,3.0268582160000004,0.70260625,0.10898650300000001,236.5347222,5.642476793999999,3.688302083,6.525600548,0.178895833,0.052697180999999996,0.258009709
2017-10-26,96.178125,2.70771287,0.765391667,0.073087598,236.9197917,6.940920625,0.8143298609999999,0.6466289820000001,0.182817361,0.063839493,0.25621019100000003
2017-10-27,96.40104167,2.589823626,0.791385417,0.09237370800000001,238.3736111,6.432129487,2.9488194439999997,5.019500211,0.20312534699999998,0.073080631,0.23427762
2017-10-28,96.75729167,2.6578791980000003,0.7839197920000001,0.066387028,236.14583330000002,7.890776745,0.955309028,0.769250265,0.21172152800000002,0.07520614,0.23481532100000002
2017-10-29,96.79479167,2.226842392,0.7681125,0.08473228,236.6270833,6.380441237,5.942364583,11.46577261,0.19854236100000003,0.064865988,0.24268026199999998
2017-10-30,95.49895833,4.043423024,0.7315666670000001,0.116910907,236.0916667,6.328896472,3.370583333,6.238383345,0.17894895800000002,0.058413655999999994,0.26288998399999997
2017-10-31,96.93125,2.34948188,0.719144792,0.095678582,235.68090279999998,6.517163495,0.7531805559999999,0.55756332,0.173883333,0.063391194,0.26369637
2017-11-01,96.46875,2.780599175,0.744525,0.107582846,236.6173611,6.552796581,3.276440972,4.391931018999999,0.17553611100000002,0.068527734,0.261204819
2017-11-02,96.728125,2.753925347,0.596445833,0.18391383600000002,234.53680559999998,6.007607984,0.8910868059999999,0.561915718,0.203527431,0.072540514,0.232556497
2017-11-03,96.796875,2.9884309260000004,0.583836458,0.165008567,236.4770833,6.263316023,4.46665625,6.26909333,0.20187465300000002,0.076931238,0.236621718
2017-11-04,97.34375,2.2561865180000003,0.594692708,0.17593728600000003,236.95381940000001,7.939431261,0.930708333,0.662611436,0.217022569,0.08109245,0.22837393
2017-11-05,97.675,1.7041615730000002,0.617394792,0.17934181600000001,237.9795139,8.148979386,4.587427083,7.213607323,0.22765694399999997,0.082790475,0.219041614
2017-11-06,96.13958333,2.534531481,0.648121875,0.135489497,237.4878472,7.017633412,3.3212118060000004,4.732808381,0.19531875,0.06770792,0.24445260800000002
2017-11-07,95.21458333,3.2456695239999998,0.6482989579999999,0.148506536,236.38645830000002,7.225032965,0.825131944,0.560084341,0.194385764,0.070022485,0.248399106
2017-11-08,96.64375,2.489093397,0.66968125,0.144871012,237.58958330000002,6.905218626,3.1905381939999997,4.473403755,0.195722222,0.067463459,0.24125270000000001
2017-11-09,95.40104167,3.838524423,0.5795572920000001,0.15029972,236.34791669999998,6.871362358,0.850368056,0.467879744,0.18700555600000002,0.059318147,0.254
2017-11-10,96.346875,2.621066622,0.607522917,0.114015249,236.8701389,6.438173696000001,2.963757895,4.9907516869999995,0.182264583,0.051923805,0.260170807
2017-11-11,97.11354167,1.952968883,0.565705208,0.137753616,238.0864583,5.981121106,3.9908125,6.561313836,0.1836125,0.062480928,0.251031322
2017-11-12,96.14430379999999,3.7597383030000002,0.641401266,0.143087833,239.2520295,4.54640541,0.708740157,0.547481617,0.188330802,0.070362196,0.235250464
2017-11-13,96.30729167,2.991733221,0.679321875,0.166522808,238.9811189,5.598538158999999,3.3006493060000004,5.219801278,0.1766375,0.067053733,0.284615385
2017-11-14,96.97604167,2.48230172,0.689434375,0.141043463,239.6793358,4.983279896,0.7173715279999999,0.42012344100000004,0.162594444,0.055235440999999996,0.29893617
2017-11-15,97.73854167,2.602057271,0.680045833,0.12173740300000001,236.6,5.7303407889999995,3.485399306,5.221687097,0.167653125,0.060245347000000005,0.29069565199999997
2017-11-16,97.996875,2.289580253,0.64660625,0.127254482,238.2197917,5.819804904,0.696089286,0.44254239799999995,0.16998888899999998,0.064269906,0.28214285699999997
2017-11-17,98.27727273,1.559190296,0.586056818,0.10224476099999999,236.7814286,6.031412837,3.5710110289999997,5.968322203,0.176348485,0.065919695,0.320761246
2017-11-18,98.67708333,1.307229829,0.6890708329999999,0.13012863800000002,239.4035714,5.057270731,0.870989583,0.587318716,0.19170069399999998,0.069296362,0.230463576
2017-11-19,98.77708333,1.236719381,0.661747917,0.10126004,237.9225,6.785143499999999,2.841774306,4.244807758,0.19090416699999999,0.066481227,0.217794118
2017-11-20,97.640625,1.836809855,0.659969792,0.126724267,237.0972222,6.1991368620000005,0.786791667,0.458535022,0.180544444,0.054626561,0.223775671
2017-11-21,96.79375,2.549665521,0.591997917,0.160184855,236.9083333,5.666605392,3.0119409719999997,4.843837466,0.035247569,0.016375703999999998,0.231719533
2017-11-22,97.89791667,1.7155525809999999,0.584190625,0.134434191,237.9857639,5.357157606,0.805239583,0.330608606,0.162085764,0.053744677000000005,0.244159292
2017-11-23,97.57916667,2.030902748,0.6589614579999999,0.135089877,236.8986111,5.560444202999999,3.8643368060000003,7.365848187,0.153425,0.046383430999999996,0.246798918
2017-11-24,97.64270833,2.467021855,0.628869792,0.13867506699999999,237.11597220000002,4.5127775880000005,0.713614583,0.402433717,0.167489583,0.066244237,0.238123924
2017-11-25,97.209375,2.402736206,0.615715625,0.110543289,236.6645833,5.096573858999999,3.67925,6.271207658,0.175368403,0.067600633,0.22766129
2017-11-26,97.16666667,2.152695339,0.623529167,0.142569076,236.2545139,4.806807287,0.719368056,0.398296429,0.162079861,0.047433077000000004,0.243382997
2017-11-27,94.74270833,4.92689779,0.575001042,0.13845104800000002,236.425,6.299751979,3.328940972,5.9083127929999995,0.182329167,0.07620641,0.22588141
2017-11-28,95.090625,3.576837468,0.614498958,0.160611848,237.5527778,4.256929717,0.796388889,0.497980053,0.177852431,0.055460327000000004,0.232491857
2017-11-29,95.278125,5.417567934,0.607208333,0.13859248400000002,237.4003472,5.074722887,3.624618056,6.370700749,0.171043403,0.053553012000000004,0.235996636
2017-11-30,97.06458333,2.448850886,0.750169792,0.094680703,238.9378472,5.815155446,3.462222222,6.981185601,0.156240625,0.051644075,0.254181818
2017-12-01,96.196875,3.78432769,0.7564625,0.082935594,238.22430559999998,6.592907032,3.527791667,6.271934398,0.157620139,0.06491016599999999,0.26496350399999996
2017-12-02,96.63229167,2.766371525,0.7203625,0.10786576099999999,237.51006940000002,7.36246128,0.769878472,0.572722885,0.18751736100000002,0.062678962,0.222850503
2017-12-03,97.4125,1.9382256709999999,0.7372760420000001,0.076961845,237.86354169999998,6.970525045,2.8692695039999996,4.867213957,0.16923090300000002,0.048282001,0.239189189
2017-12-04,97.01458333,2.680950514,0.754611458,0.09032530000000001,238.3315972,5.30663973,0.759873239,0.547574181,0.17060243100000003,0.054454759000000005,0.234240924
2017-12-05,97.42173913,2.498165679,0.7245282609999999,0.13484801800000001,237.8394366,6.28705867,2.8965607139999996,4.2294886819999995,0.174371014,0.063969613,0.238468013
2017-12-06,97.93020833,1.9103402719999998,0.708584375,0.12535159699999998,237.6514085,5.069818675,0.76525,0.401091566,0.153758333,0.046785932,0.247759857
2017-12-07,95.19375,5.751409474,0.7197375,0.13137721800000002,237.58204229999998,7.630018186,2.36045082,5.748851688999999,0.156801736,0.054058134,0.257628676
2017-12-08,96.94166667,3.942256827,0.768794792,0.135982036,238.5347222,7.005011296,0.792548611,0.717455838,0.1895375,0.08452433699999999,0.222094801
2017-12-09,98.40520833,1.309370857,0.854379167,0.038342997000000004,239.58715279999998,8.981049197,1.728684444,1.8110336530000002,0.211929167,0.06420588599999999,0.205765408
2017-12-10,98.284375,1.334113948,0.838804167,0.077410887,239.09201389999998,8.236000671000001,0.8766493059999999,0.7412105379999999,0.19449513899999998,0.044180444000000006,0.215758896
2017-12-11,96.14166667,4.474084326,0.760546875,0.119799777,236.07152779999998,8.790332941,2.710012346,4.425457152,0.160042014,0.06453001,0.247100803
2017-12-12,98.19659091,1.896854386,0.7876306820000001,0.08406021,237.4525,5.692958762000001,0.698253676,0.5053571960000001,0.158004545,0.063088662,0.268787276
2017-12-13,96.95208333,2.14611952,0.707008333,0.135114016,237.4138889,7.495138342000001,3.436923611,5.160495827,0.183078472,0.08512470800000001,0.34577464799999996
2017-12-14,94.29479167,3.645298622,0.5277625,0.154669947,237.91071430000002,5.725353344,2.500359712,3.6072574019999997,0.22364826399999999,0.063315021,0.388273616
2017-12-15,93.19479167,4.5988080380000005,0.432326042,0.17147108100000003,235.6329861,6.8610962010000005,0.922697917,0.440079336,0.208034375,0.059781851,0.393105899
2017-12-16,93.73854167,4.61709617,0.5157875,0.169532198,238.01631940000001,4.054504225,3.219143357,5.05713314,0.20897152800000002,0.064741299,0.397071429
2017-12-17,92.44791667,6.183495828,0.545989583,0.170076335,237.0079861,5.911579865,4.010041667,7.081864179,0.210460764,0.062051777999999995,0.38289936700000005
2017-12-18,94.57395833,4.352687024,0.5205291670000001,0.160250193,236.8722222,5.147045329,0.808479167,0.387463725,0.187085417,0.057281944,0.409309542
2017-12-19,95.04375,4.250191479,0.486758333,0.152524465,236.35034720000002,4.395041384,2.849711806,4.285062165,0.17583819399999998,0.064019732,0.420751634
2017-12-20,94.246875,4.794418481,0.435141667,0.163619764,234.1173611,5.482659911,0.707447917,0.49590217700000006,0.176072222,0.055855499999999995,0.40333055799999995
2017-12-21,94.81458333,4.280162068,0.689334375,0.151355877,236.9170139,4.927025328,3.410143357,5.679796677000001,0.193639583,0.075968073,0.34980784
