日期,功率因数均值,功率因数标准差,三相不平衡均值,三相不平衡标准差,电压均值,电压标准差,电流均值,电流方差,负载率均值,负载率标准差,线损
2017-07-01,96.0625,3.850223208,0.654688542,0.200287646,233.0628472,8.801762068,7.264170139,9.555880799,0.137552875,0.115158588,0.086770023
2017-07-02,97.84270833,2.006019317,0.62528125,0.179852486,232.33368059999998,8.702949552,5.609246528,6.096083041,0.10965622900000001,0.062350264,0.12853792
2017-07-03,96.35729167,4.0006443439999995,0.556664583,0.185946188,232.9618056,9.489244617,7.554086806,9.568823282,0.154679396,0.133660328,0.07890769
2017-07-04,97.28541667,2.751097477,0.6371510420000001,0.18301586600000003,232.7631944,9.525431942,6.757576389,7.967230208999999,0.129380125,0.096947718,0.128667878
2017-07-05,98.85520833,1.231350021,0.621016667,0.181451322,235.8375,6.325371915,5.170485915,5.936780191,0.098566375,0.065463479,0.110217842
2017-07-06,97.97916667,2.445442899,0.635267708,0.205418248,238.04027779999998,7.92023007,4.520508711000001,6.07162864,0.101895313,0.081255254,0.105575029
2017-07-07,96.9875,4.145385235,0.59470625,0.195811819,235.815625,7.613994719,5.545347222,7.963855209,0.113823688,0.109766523,0.09871638099999999
2017-07-08,96.97395833,3.7668301439999996,0.602884375,0.211943995,234.5135417,6.426236691000001,6.765381119,8.691930149,0.135037417,0.108485902,0.11738105900000001
2017-07-09,94.61770833,5.5786235379999995,0.555021875,0.208432785,236.04305559999997,7.83853243,7.903725693999999,9.756466827,0.156634667,0.125388294,0.130490805
2017-07-10,96.20208333,3.746164126,0.531534375,0.201726147,237.7440972,9.717254479,6.720645833,8.155641457,0.13954360400000002,0.095594902,0.107520121
2017-07-11,96.07708333,3.5739648610000003,0.599686458,0.192205663,231.64375,13.252081699999998,9.113368056,8.16245154,0.127892583,0.09642775599999999,0.121266504
2017-07-12,97.47708333,2.541795591,0.638057292,0.192312948,231.64236110000002,12.07116387,6.053506944,7.420456178999999,0.11739895800000001,0.077381115,0.135686164
2017-07-13,96.73645833,2.8634958160000004,0.6774010420000001,0.170832497,233.6788194,11.16173722,5.773461806,6.722433146,0.113365729,0.063038404,0.112434631
2017-07-14,95.81827957,3.583893067,0.66674086,0.24070590100000003,228.9091549,10.9830433,3.184985965,3.7224271439999996,0.143352108,0.10178169599999999,0.196367397
2017-07-15,96.05185185,2.8384533739999998,0.701759259,0.150962982,238.36066180000003,8.687531016,2.043673993,2.883997163,0.104161481,0.049443595,0.10300182199999999
2017-07-16,93.85520833,4.181304367,0.607559375,0.215720777,236.4083333,9.190707112,7.5319201389999995,9.117995838999999,0.15712045800000002,0.12593828099999999,0.08399793400000001
2017-07-17,92.53125,4.770030408999999,0.5678895829999999,0.22456567300000002,236.8461806,16.43887202,4.762829861,8.147981498,0.209175188,0.17573484600000003,0.069470555
2017-07-18,94.71052632,4.903972046,0.576091579,0.218572584,235.0308511,15.96856415,7.377132867,9.938908597000001,0.162476295,0.133432338,0.088011127
2017-07-19,96.38229167,3.573309472,0.649904167,0.185113406,236.6536585,8.100818055,6.3574375,7.528396913,0.131163646,0.07737409099999999,0.114635576
2017-07-20,94.5375,5.219958692,0.582786458,0.227543138,237.0809028,7.611286613,9.859604167,8.102359006,0.136716958,0.09358589099999999,0.097552975
2017-07-21,96.19791667,3.0668924,0.606867708,0.193757228,237.9449477,8.625723254,10.55009722,9.470172756,0.148786375,0.112479833,0.102824924
2017-07-22,95.35208333,3.672022012,0.6146572920000001,0.196007015,235.2416667,7.96545057,7.946159722000001,9.714204869,0.157791396,0.10291540699999999,0.09763985
2017-07-23,96.23541667,3.014098095,0.650413542,0.167830568,235.55229680000002,8.691124185,3.439909722,4.311511888,0.138604688,0.071703896,0.093616487
2017-07-24,94.80208333,4.894703327,0.6246197920000001,0.19221285899999999,235.79027779999998,9.333968129,11.48929167,9.410623249,0.157726063,0.104016215,0.092019313
2017-07-25,97.19791667,2.3066019,0.665189583,0.17646130100000001,234.68090279999998,9.594324307,5.510556338,7.209297242000001,0.115255333,0.071257932,0.08814500800000001
